PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
25.21,39.66,7.14,7.22,14.36,13.79,0.89,9.53,21.47,0.02,0.13,3.0701278234985114
21.96,32.03,11.49,19.43,30.92,6.06,0.61,11.11,23.59,0.0,0.0,3.0701278234985114
14.62,25.64,8.12,13.32,21.45,6.32,0.5,11.06,20.39,0.02,0.04,3.0701278234985114
16.63,25.53,9.69,16.82,26.51,6.4,0.55,11.74,18.88,0.01,0.01,3.0701278234985114
21.13,34.41,11.93,25.12,37.04,5.15,0.72,11.67,19.13,0.01,0.01,3.0701278234985114
21.5,25.17,0.68,26.92,27.59,23.48347601937197,0.85,6.28,23.81,0.0,0.0,3.0701278234985114
23.91,28.45,17.574729662029362,7.14,5.95,11.92,0.08,6.21,16.71,0.0,0.04,3.0701278234985114
32.22,40.32,17.574729662029362,28.560659061126955,32.30912333307031,18.67,0.07,5.78,14.26,0.0,0.02,3.0701278234985114
18.02,24.7,17.574729662029362,21.38,7.9,4.5,0.89,5.84,23.26,0.0,0.01,3.0701278234985114
27.35,37.02,17.574729662029362,22.21,12.39,6.26,0.84,5.88,21.61,0.0,0.01,3.0701278234985114
19.54,24.5,17.574729662029362,14.92,7.34,6.39,0.86,5.66,25.1,0.0,0.0,3.0701278234985114
19.0,32.8,17.574729662029362,20.91,12.23,8.34,0.88,5.89,23.83,0.0,0.0,3.0701278234985114
16.73,19.83,17.574729662029362,18.03,12.0,9.03,0.95,6.01,27.28,0.0,0.0,3.0701278234985114
25.23,36.65,17.574729662029362,19.41,26.21,8.13,0.92,5.83,18.08,0.0,0.0,3.0701278234985114
13.65,20.34,17.574729662029362,54.71,43.22,23.48347601937197,0.82,5.39,13.62,0.0,0.0,3.0701278234985114
20.53,38.43,17.574729662029362,48.03,36.5,0.23,0.95,6.63,15.52,0.0,0.0,3.0701278234985114
20.88,31.96,17.574729662029362,43.93,32.31,23.48347601937197,0.88,6.65,14.93,0.0,0.0,3.0701278234985114
24.92,36.79,17.574729662029362,47.95,36.39,0.79,0.9,6.84,17.48,0.0,0.01,3.0701278234985114
24.78,40.22,17.574729662029362,51.12,39.55,1.42,0.9,6.75,16.71,0.0,0.02,3.0701278234985114
29.83,45.61,17.574729662029362,53.47,41.98,23.48347601937197,0.94,6.44,15.53,0.01,0.02,3.0701278234985114
16.62,24.31,17.574729662029362,53.72,44.49,23.48347601937197,0.97,5.64,21.05,0.0,0.03,3.0701278234985114
18.67,27.24,17.574729662029362,46.44,28.07,1.53,0.42,6.71,12.87,0.0,0.0,3.0701278234985114
19.26,26.95,17.574729662029362,48.04,29.73,1.8,0.43,6.12,11.1,0.0,0.0,3.0701278234985114
15.04,26.23,17.574729662029362,39.0,20.73,1.33,0.45,6.79,12.35,0.0,0.0,3.0701278234985114
13.03,19.84,17.574729662029362,46.65,28.51,1.37,0.49,6.8,12.38,0.0,0.0,3.0701278234985114
13.7,22.23,17.574729662029362,42.57,24.41,1.56,0.49,6.62,11.23,0.0,0.0,3.0701278234985114
9.79,12.42,17.574729662029362,33.38,15.19,1.33,0.49,6.32,11.52,0.0,0.0,3.0701278234985114
16.44,22.91,17.574729662029362,39.03,21.33,2.15,0.51,6.2,11.71,0.0,0.0,3.0701278234985114
13.99,20.29,17.574729662029362,39.15,20.99,1.72,0.51,5.73,13.0,0.0,0.0,3.0701278234985114
15.65,20.43,17.574729662029362,47.1,29.01,1.4,0.54,5.69,10.79,0.0,0.0,3.0701278234985114
17.2,22.74,17.574729662029362,41.69,24.08,2.12,0.53,5.8,11.0,0.0,0.0,3.0701278234985114
15.8,22.44,17.574729662029362,42.98,25.61,2.95,0.53,5.49,10.25,0.0,0.0,3.0701278234985114
15.52,19.75,17.574729662029362,35.4,19.19,2.4,0.52,5.48,11.98,0.0,0.0,3.0701278234985114
8.32,13.04,17.574729662029362,36.65,18.49,1.71,0.48,5.86,10.2,0.0,0.0,3.0701278234985114
16.23,22.09,17.574729662029362,37.53,19.34,1.52,0.54,5.89,12.13,0.0,0.0,3.0701278234985114
17.74,22.5,17.574729662029362,45.99,27.93,1.41,0.59,6.25,12.35,0.0,0.0,3.0701278234985114
19.89,24.88,17.574729662029362,50.96,32.74,1.94,0.61,6.05,11.72,0.0,0.0,3.0701278234985114
18.81,25.34,17.574729662029362,50.45,32.76,2.63,0.61,6.03,11.49,0.0,0.0,3.0701278234985114
12.81,18.31,17.574729662029362,53.12,35.88,2.45,0.59,6.07,11.68,0.0,0.0,3.0701278234985114
11.81,15.08,17.574729662029362,40.84,23.43,2.49,0.57,6.04,15.42,0.0,0.0,3.0701278234985114
14.04,16.03,17.574729662029362,44.77,26.75,2.63,0.57,5.88,11.45,0.0,0.0,3.0701278234985114
16.26,20.81,17.574729662029362,49.22,31.02,2.01,0.61,6.19,10.09,0.0,0.0,3.0701278234985114
14.21,15.69,17.574729662029362,39.15,20.83,1.72,0.59,5.59,13.85,0.0,0.0,3.0701278234985114
25.83,90.41,44.88,32.97,8.43,41.27,0.0,14.53197725590996,34.49143047551845,0.37,0.0,3.0701278234985114
46.71,246.98,28.86,20.06,5.17,32.02,0.0,14.53197725590996,34.49143047551845,0.58,0.0,3.0701278234985114
22.35,118.12710293078135,25.59,19.98,4.81,27.31,0.0,14.53197725590996,34.49143047551845,0.23,0.0,3.0701278234985114
22.44,118.12710293078135,25.51,21.59,4.86,28.03,0.0,14.53197725590996,34.49143047551845,0.27,0.0,3.0701278234985114
30.35,118.12710293078135,17.2,38.36,5.65,29.06,0.0,14.53197725590996,34.49143047551845,0.23,0.0,3.0701278234985114
18.54,118.12710293078135,20.65,19.9,4.52,23.32,0.0,14.53197725590996,34.49143047551845,0.03,0.0,3.0701278234985114
22.65,118.12710293078135,18.67,18.22,3.76,26.79,0.0,14.53197725590996,34.49143047551845,0.0,0.0,3.0701278234985114
17.52,118.12710293078135,28.89,19.95,5.21,28.58,0.0,14.53197725590996,34.49143047551845,0.09,0.0,3.0701278234985114
22.17,118.12710293078135,21.08,18.1,3.98,28.73,0.0,14.53197725590996,34.49143047551845,0.36,0.0,3.0701278234985114
20.17,118.12710293078135,20.61,21.95,4.61,27.09,0.0,14.53197725590996,34.49143047551845,0.07,0.0,3.0701278234985114
24.42,118.12710293078135,23.71,25.33,5.12,26.74,0.0,14.53197725590996,34.49143047551845,0.0,0.0,3.0701278234985114
25.71,118.12710293078135,23.69,24.07,4.84,25.11,0.0,14.53197725590996,34.49143047551845,0.13,0.0,3.0701278234985114
27.25,118.12710293078135,12.65,22.87,3.3,22.45,0.0,14.53197725590996,34.49143047551845,0.11,0.0,3.0701278234985114
10.88,118.12710293078135,11.6,20.58,3.53,22.24,0.0,14.53197725590996,34.49143047551845,0.01,0.0,3.0701278234985114
17.1,118.12710293078135,28.26,26.19,5.91,32.0,0.0,14.53197725590996,34.49143047551845,0.15,0.0,3.0701278234985114
17.24,118.12710293078135,27.25,23.4,5.48,33.36,0.0,14.53197725590996,34.49143047551845,0.07,0.0,3.0701278234985114
27.56,118.12710293078135,33.12,26.54,6.7,38.35,0.0,14.53197725590996,34.49143047551845,0.15,0.0,3.0701278234985114
27.29,118.12710293078135,28.58,29.16,7.02,34.14,0.0,14.53197725590996,34.49143047551845,0.18,0.0,3.0701278234985114
42.65,118.12710293078135,29.66,33.74,7.71,33.24,0.0,14.53197725590996,34.49143047551845,0.22,0.0,3.0701278234985114
67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,0.0,23.48347601937197,0.0,14.53197725590996,34.49143047551845,0.0,0.0,3.0701278234985114
25.5,118.12710293078135,18.02,24.42,1.44,12.14,0.0,14.53197725590996,34.49143047551845,0.0,0.0,3.0701278234985114
27.61,118.12710293078135,1.93,5.85,4.93,23.48347601937197,0.44,2.1,18.53,3.280840304500585,8.700972080037227,3.0701278234985114
19.85,118.12710293078135,3.99,7.11,4.98,23.48347601937197,0.31,1.82,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
30.53,118.12710293078135,3.99,6.99,4.95,23.48347601937197,0.41,2.1,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
29.33,118.12710293078135,3.23,4.35,6.91,23.48347601937197,0.41,1.76,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
32.44,118.12710293078135,3.85,7.27,6.97,23.48347601937197,0.38,1.66,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
31.71,118.12710293078135,17.574729662029362,2.85,32.30912333307031,23.48347601937197,0.38,1.92,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
27.88,118.12710293078135,1.82,3.01,2.84,23.48347601937197,0.35,1.59,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
31.09,118.12710293078135,8.9,24.98,22.54,23.48347601937197,0.49,5.46,20.04,0.15,8.700972080037227,3.0701278234985114
29.08,118.12710293078135,29.71,20.6,33.85,23.48347601937197,0.46,4.67,4.05,2.03,8.700972080037227,3.0701278234985114
16.85,37.3,9.88,7.95,9.22,23.48347601937197,0.52,13.54,32.22,2.0,6.01,3.0701278234985114
22.51,50.72,12.35,6.82,10.23,23.48347601937197,0.52,13.99,27.14,2.0,6.0,3.0701278234985114
24.52,68.42,9.18,7.25,9.6,23.48347601937197,0.56,16.39,28.63,2.0,6.0,3.0701278234985114
22.4,60.25,4.57,9.79,12.39,23.48347601937197,0.53,10.48,22.32,1.99,5.98,3.0701278234985114
16.25,34.19,5.43,6.99,12.08,23.48347601937197,0.42,10.23,29.17,1.99,5.98,3.0701278234985114
30.32,64.5,5.21,7.5,12.41,23.48347601937197,0.45,7.09,27.38,2.0,5.99,3.0701278234985114
14.18,38.87,5.56,6.9,12.18,23.48347601937197,0.43,14.53197725590996,28.9,1.99,6.01,3.0701278234985114
20.51,118.12710293078135,7.76,4.42,11.63,23.48347601937197,0.4,68.08,25.48,1.99,6.0,3.0701278234985114
14.56,42.51,22.17,14.35,35.64,23.48347601937197,0.68,16.94,20.21,2.0,6.0,3.0701278234985114
23.99,61.95,17.09,13.56,27.87,23.48347601937197,0.53,10.09,17.29,2.0,6.01,3.0701278234985114
17.31,34.47,3.14,9.15,14.94,4.76,0.45,16.17,35.34,0.47,8.700972080037227,3.0701278234985114
12.76,21.4,2.89,6.72,11.94,9.85,0.4,16.83,28.39,0.19,8.700972080037227,3.0701278234985114
19.87,31.33,6.06,8.81,19.4,9.92,0.4,16.85,25.78,0.32,8.700972080037227,3.0701278234985114
20.31,38.23,9.79,10.66,27.48,9.98,0.5,14.04,17.28,0.36,8.700972080037227,3.0701278234985114
25.53,41.4,4.31,13.11,21.11,10.74,0.53,10.42,3.18,0.34,8.700972080037227,3.0701278234985114
17.68,31.6,6.87,13.25,25.47,9.28,0.44,10.44,1.8,0.4,8.700972080037227,3.0701278234985114
24.04,40.88,3.38,9.73,15.98,8.16,0.54,10.49,3.32,0.38,8.700972080037227,3.0701278234985114
25.93,43.13,3.0,11.79,17.53,8.27,0.52,10.56,3.79,0.32,8.700972080037227,3.0701278234985114
34.51,49.9,2.2,13.27,17.82,6.8,0.53,10.55,3.63,0.38,8.700972080037227,3.0701278234985114
19.01,35.11,1.61,6.61,9.74,7.31,0.35,10.64,4.39,0.16,8.700972080037227,3.0701278234985114
23.66,43.56,2.36,9.02,13.53,12.36,0.38,11.33,5.01,0.2,8.700972080037227,3.0701278234985114
18.59,29.17,2.16,10.41,14.69,9.14,0.44,10.59,2.94,0.26,8.700972080037227,3.0701278234985114
18.79,25.88,2.24,8.46,12.74,8.35,0.46,10.63,2.2,0.5,8.700972080037227,3.0701278234985114
29.61,43.21,4.86,14.92,23.96,6.99,0.58,10.65,2.04,33.25,8.700972080037227,3.0701278234985114
22.27,34.39,5.93,12.56,23.19,6.28,0.51,10.73,1.98,0.74,8.700972080037227,3.0701278234985114
13.73,27.33,3.66,9.45,16.12,6.07,0.38,10.65,1.97,3.86,8.700972080037227,3.0701278234985114
12.9,25.28,4.91,9.95,18.74,5.19,0.34,10.78,1.5,3.86,8.700972080037227,3.0701278234985114
15.47,32.63,2.88,9.96,15.36,4.53,0.42,10.7,4.22,0.5,8.700972080037227,3.0701278234985114
21.1,43.36,5.24,12.65,22.14,5.7,0.51,10.59,13.59,0.05,8.700972080037227,3.0701278234985114
7.74,75.98,4.13,10.04,17.54,4.99,0.3,10.37,21.24,0.04,8.700972080037227,3.0701278234985114
10.63,76.75,3.84,6.73,13.49,3.68,0.27,10.27,20.61,20.5,8.700972080037227,3.0701278234985114
23.66,34.66,4.77,10.55,19.13,8.86,0.55,10.5,13.14,3.64,8.700972080037227,3.0701278234985114
24.52,43.9,5.88,11.17,21.58,9.95,0.55,10.47,9.18,0.19,8.700972080037227,3.0701278234985114
21.76,69.57,4.12,9.4,16.85,6.56,0.48,10.67,7.88,0.19,8.700972080037227,3.0701278234985114
79.19,194.51,6.5,10.05,21.44,3.8,0.44,11.09,18.4,0.14,8.700972080037227,3.0701278234985114
12.02,66.2,4.91,9.24,17.96,8.16,0.35,11.41,15.61,17.42,8.700972080037227,3.0701278234985114
19.03,35.6,4.78,6.07,14.3,9.78,0.37,11.9,15.83,4.24,8.700972080037227,3.0701278234985114
22.78,67.25,11.27,13.33,32.79,7.37,0.51,11.79,15.86,21.63,8.700972080037227,3.0701278234985114
23.21,43.52,2.52,6.35,10.94,5.28,0.44,11.73,15.89,0.0,8.700972080037227,3.0701278234985114
19.03,38.04,4.58,8.63,16.75,4.87,0.36,11.74,15.98,91.16,8.700972080037227,3.0701278234985114
25.11,47.12,2.84,7.61,12.82,5.4,0.44,11.85,16.4,22.79,8.700972080037227,3.0701278234985114
26.75,49.44,2.52,8.73,13.49,5.81,0.4,11.87,16.34,19.63,8.700972080037227,3.0701278234985114
8.55,19.11,2.39,6.88,11.3,5.57,0.34,12.06,16.25,3.280840304500585,8.700972080037227,3.0701278234985114
11.11,21.98,1.83,5.98,9.42,3.72,0.34,11.95,16.5,3.280840304500585,8.700972080037227,3.0701278234985114
21.45,36.86,8.49,11.68,26.44,4.58,0.44,12.24,19.68,59.86,8.700972080037227,3.0701278234985114
26.74,42.76,6.92,12.48,24.73,5.28,0.59,11.83,20.58,66.77,8.700972080037227,3.0701278234985114
20.83,35.25,3.76,9.24,16.06,5.79,0.52,11.79,12.59,87.29,8.700972080037227,3.0701278234985114
17.61,32.1,12.9,10.16,32.06,3.49,0.56,12.18,9.97,8.02,8.700972080037227,3.0701278234985114
13.85,29.83,10.12,9.13,26.37,5.16,0.59,12.51,11.06,0.0,8.700972080037227,3.0701278234985114
12.24,26.77,3.91,6.3,13.18,4.3,0.43,12.21,12.73,5.57,8.700972080037227,3.0701278234985114
24.75,47.56,7.87,9.07,22.66,2.7,0.48,12.0,14.7,0.0,8.700972080037227,3.0701278234985114
23.45,44.1,9.06,8.83,24.32,2.0,0.56,12.1,15.53,0.0,8.700972080037227,3.0701278234985114
17.8,28.7,4.71,7.01,15.22,2.28,0.46,12.85,16.14,23.67,8.700972080037227,3.0701278234985114
23.58,44.23,5.71,8.08,18.04,2.27,0.5,12.66,16.45,0.04,8.700972080037227,3.0701278234985114
19.88,42.48,5.45,5.59,14.95,2.11,0.49,12.72,17.39,14.8,8.700972080037227,3.0701278234985114
22.61,42.44,1.65,7.02,10.23,2.32,0.43,12.55,17.21,0.0,8.700972080037227,3.0701278234985114
25.35,48.51,8.38,10.34,24.85,2.35,0.59,12.42,16.84,0.02,8.700972080037227,3.0701278234985114
32.73,66.47,11.97,14.64,35.35,1.86,0.55,13.89,17.26,0.3,8.700972080037227,3.0701278234985114
11.65,21.62,2.55,5.22,9.81,1.84,0.36,13.36,17.16,0.29,8.700972080037227,3.0701278234985114
11.83,18.96,4.29,7.54,15.1,1.93,0.44,13.18,17.1,1.2,8.700972080037227,3.0701278234985114
12.59,21.57,6.27,5.97,16.7,1.64,0.48,13.16,17.38,0.61,8.700972080037227,3.0701278234985114
21.98,43.0,10.76,9.97,28.36,1.42,0.6,13.7,17.26,0.0,8.700972080037227,3.0701278234985114
22.12,38.18,11.25,9.48,28.62,1.28,0.54,13.7,17.39,0.0,8.700972080037227,3.0701278234985114
20.06,32.53,9.66,7.97,24.39,1.6,0.57,13.83,17.28,13.65,8.700972080037227,3.0701278234985114
11.78,22.1,7.12,7.16,19.36,2.28,0.55,13.73,17.38,0.0,8.700972080037227,3.0701278234985114
19.97,41.61,11.06,6.86,25.51,1.98,0.48,13.63,17.54,0.0,8.700972080037227,3.0701278234985114
12.8,26.86,3.5,7.53,13.81,1.55,0.45,14.17,17.86,0.0,8.700972080037227,3.0701278234985114
18.44,32.5,5.92,7.62,17.87,1.3,0.45,14.03,17.9,0.0,8.700972080037227,3.0701278234985114
20.81,40.97,16.9,11.06,39.57,1.41,0.47,14.25,18.3,0.0,8.700972080037227,3.0701278234985114
10.4,16.8,7.91,8.85,22.46,6.74,0.36,9.64,17.77,0.0,8.700972080037227,3.0701278234985114
5.85,12.02,7.36,7.05,19.64,4.83,0.32,9.77,17.84,0.0,8.700972080037227,3.0701278234985114
96.59,124.95,21.02,7.33,42.38,4.26,0.45,9.81,17.86,0.0,8.700972080037227,3.0701278234985114
15.96,28.8,11.05,8.88,27.67,2.95,0.54,10.1,18.07,1.99,8.700972080037227,3.0701278234985114
25.98,50.97,18.57,11.88,43.23,2.34,0.52,10.01,18.12,2.0,8.700972080037227,3.0701278234985114
18.06,26.17,2.89,6.67,5.4,23.01,0.33,16.7,27.85,0.04,8.700972080037227,3.0701278234985114
35.6,46.15,4.1,5.59,5.78,25.38,0.45,16.91,24.25,0.06,8.700972080037227,3.0701278234985114
15.84,28.89,1.82,5.79,4.19,11.71,0.34,13.92,32.44,0.02,8.700972080037227,3.0701278234985114
23.36,35.06,2.94,6.81,5.5,9.66,0.39,13.94,24.83,0.06,8.700972080037227,3.0701278234985114
26.52,46.48,2.21,7.14,5.12,10.16,0.38,13.86,31.74,0.06,8.700972080037227,3.0701278234985114
19.09,30.65,1.56,6.56,4.35,2.57,0.35,13.95,36.5,2.32,8.700972080037227,3.0701278234985114
28.02,42.15,5.89,10.71,9.61,2.47,0.42,14.17,31.9,0.06,8.700972080037227,3.0701278234985114
23.83,36.16,1.85,7.68,5.11,4.63,0.39,14.01,30.84,0.04,8.700972080037227,3.0701278234985114
23.15,32.95,2.17,7.83,5.42,4.28,0.41,14.1,28.57,0.05,8.700972080037227,3.0701278234985114
23.05,36.19,5.7,12.37,10.27,3.93,0.38,14.31,32.12,0.07,8.700972080037227,3.0701278234985114
26.98,41.37,3.15,9.76,7.09,5.28,0.39,14.5,30.28,32.96,8.700972080037227,3.0701278234985114
21.27,33.11,1.42,7.34,4.63,5.87,0.36,14.29,32.09,0.0,8.700972080037227,3.0701278234985114
23.78,35.6,1.04,7.21,4.29,4.52,0.38,14.34,26.59,0.0,8.700972080037227,3.0701278234985114
27.19,52.66,2.48,12.02,7.7,5.86,0.4,14.54,30.32,0.0,8.700972080037227,3.0701278234985114
18.75,30.16,1.46,9.36,5.65,3.9,0.37,14.76,34.29,0.0,8.700972080037227,3.0701278234985114
18.7,27.08,1.24,6.52,4.1,3.82,0.37,14.55,32.84,0.0,8.700972080037227,3.0701278234985114
19.4,29.4,1.11,5.69,3.59,3.44,0.34,14.49,34.31,0.0,8.700972080037227,3.0701278234985114
16.33,27.04,2.07,9.57,6.2,3.68,0.35,14.52,36.94,0.0,8.700972080037227,3.0701278234985114
34.04,65.9,12.56,19.51,18.87,3.77,0.53,14.64,29.84,0.0,8.700972080037227,3.0701278234985114
9.98,15.91,1.43,9.51,5.69,4.46,0.26,14.68,28.79,0.0,8.700972080037227,3.0701278234985114
8.42,37.4,0.84,5.04,3.08,1.12,0.26,14.84,37.79,0.0,8.700972080037227,3.0701278234985114
13.18,22.34,1.46,6.8,4.4,1.34,0.38,14.73,24.65,0.0,8.700972080037227,3.0701278234985114
11.73,18.58,1.58,6.31,4.25,1.33,0.4,14.76,23.5,0.0,8.700972080037227,3.0701278234985114
17.99,29.98,2.33,10.22,6.71,2.7,0.43,14.8,26.45,0.0,8.700972080037227,3.0701278234985114
8.71,15.15,0.8,5.95,3.5,4.3,0.34,14.88,33.65,0.0,8.700972080037227,3.0701278234985114
28.03,44.54,3.14,11.2,7.8,2.61,0.56,15.31,26.35,0.0,8.700972080037227,3.0701278234985114
23.06,40.33,2.21,6.54,4.83,3.67,0.5,15.21,26.84,0.0,8.700972080037227,3.0701278234985114
10.8,26.6,0.9,4.28,2.75,1.61,0.32,15.44,40.33,0.0,8.700972080037227,3.0701278234985114
15.57,25.37,1.1,6.29,3.87,1.3,0.38,15.42,31.39,0.0,8.700972080037227,3.0701278234985114
12.45,20.53,1.24,6.97,4.32,1.38,0.39,15.7,30.37,0.0,8.700972080037227,3.0701278234985114
18.92,30.78,1.51,6.8,4.44,1.22,0.41,15.65,22.93,0.0,8.700972080037227,3.0701278234985114
28.74,46.41,1.03,8.0,4.66,3.03,0.47,15.6,29.94,0.0,8.700972080037227,3.0701278234985114
15.44,26.0,2.18,11.08,7.02,3.71,0.48,15.52,22.58,0.0,8.700972080037227,3.0701278234985114
18.75,29.81,3.84,10.19,7.82,2.37,0.46,15.5,21.77,0.0,8.700972080037227,3.0701278234985114
17.75,26.31,9.24,10.51,12.01,1.65,0.4,15.62,21.27,0.0,8.700972080037227,3.0701278234985114
15.67,27.58,1.84,8.73,5.63,1.84,0.36,15.63,20.42,0.0,8.700972080037227,3.0701278234985114
16.03,26.82,1.89,9.27,5.92,1.6,0.4,15.63,24.49,0.0,8.700972080037227,3.0701278234985114
9.88,17.95,1.96,6.26,4.52,0.72,0.31,15.69,23.73,0.0,8.700972080037227,3.0701278234985114
5.6,11.66,1.26,5.42,3.58,0.91,0.31,15.72,26.3,0.0,8.700972080037227,3.0701278234985114
12.18,21.4,1.25,5.73,3.72,2.92,0.38,15.89,22.25,0.0,8.700972080037227,3.0701278234985114
24.36,40.94,3.25,10.26,7.42,4.15,0.52,15.86,24.91,0.0,8.700972080037227,3.0701278234985114
20.77,34.82,4.4,7.49,6.92,3.76,0.46,15.75,24.06,0.0,8.700972080037227,3.0701278234985114
19.46,35.88,6.39,10.55,9.9,4.03,0.56,15.99,21.95,0.0,8.700972080037227,3.0701278234985114
18.53,34.18,1.6,6.61,4.4,3.84,0.4,16.06,19.74,0.0,8.700972080037227,3.0701278234985114
21.36,34.42,1.05,5.43,3.42,3.13,0.4,15.97,22.36,0.0,8.700972080037227,3.0701278234985114
18.8,31.55,4.85,12.57,9.73,4.47,0.46,15.9,22.73,0.0,8.700972080037227,3.0701278234985114
16.6,23.75,2.8,7.72,5.85,4.08,0.48,16.1,19.46,0.0,8.700972080037227,3.0701278234985114
17.82,25.71,2.3,8.37,5.78,2.85,0.51,16.09,21.5,0.0,8.700972080037227,3.0701278234985114
18.95,28.79,1.31,8.12,4.92,2.32,0.44,15.91,27.36,0.0,8.700972080037227,3.0701278234985114
21.38,33.14,2.06,6.38,4.65,3.51,0.46,15.66,27.12,0.0,8.700972080037227,3.0701278234985114
20.32,32.51,1.78,5.11,3.82,3.38,0.43,15.83,24.38,0.0,8.700972080037227,3.0701278234985114
40.0,53.0,0.55,6.59,3.59,5.02,0.61,16.07,21.32,0.0,8.700972080037227,3.0701278234985114
23.04,118.12710293078135,4.75,5.28,10.03,23.48347601937197,0.24,2.89,10.84,3.280840304500585,8.700972080037227,3.0701278234985114
24.17,118.12710293078135,4.64,5.33,9.95,23.48347601937197,0.22,3.23,9.41,3.280840304500585,8.700972080037227,3.0701278234985114
25.12,118.12710293078135,5.6,5.65,11.25,23.48347601937197,0.24,3.52,11.09,3.280840304500585,8.700972080037227,3.0701278234985114
25.77,118.12710293078135,5.79,7.09,12.88,23.48347601937197,0.26,2.81,9.13,3.280840304500585,8.700972080037227,3.0701278234985114
24.78,118.12710293078135,5.75,7.0,12.75,23.48347601937197,0.27,3.08,9.71,3.280840304500585,8.700972080037227,3.0701278234985114
22.92,118.12710293078135,10.55,7.27,17.82,23.48347601937197,0.32,3.19,13.11,3.280840304500585,8.700972080037227,3.0701278234985114
20.52,118.12710293078135,4.71,5.95,10.66,23.48347601937197,0.29,3.58,14.19,3.280840304500585,8.700972080037227,3.0701278234985114
20.58,118.12710293078135,4.68,5.33,9.99,23.48347601937197,0.24,3.49,15.79,3.280840304500585,8.700972080037227,3.0701278234985114
24.08,118.12710293078135,5.26,5.95,11.15,23.48347601937197,0.26,3.88,12.82,3.280840304500585,8.700972080037227,3.0701278234985114
24.46,118.12710293078135,5.38,5.82,11.15,23.48347601937197,0.22,4.0,13.88,0.53,0.73,17.23
28.17,118.12710293078135,6.04,7.71,13.65,23.48347601937197,0.22,5.13,12.75,0.64,0.86,0.05
19.83,118.12710293078135,7.36,8.28,15.58,23.48347601937197,0.21,9.01,13.68,0.69,0.85,0.07
163.16,118.12710293078135,11.35,10.55,21.89,23.48347601937197,0.32,13.13,10.08,0.15,0.87,0.15
8.95,118.12710293078135,7.01,14.39,21.4,23.48347601937197,0.43,2.12,6.92,0.19,1.17,0.19
7.29,118.12710293078135,8.99,8.52,17.51,23.48347601937197,0.75,7.02,9.19,0.08,0.5,0.06
23.0,62.17,6.93,46.21,3.46,44.05,0.07,3.71,14.74,0.01,0.04,0.06
7.0,11.0,9.66,43.87,3.57,28.86,0.09,15.62,17.76,0.02,0.11,0.11
11.98,35.51,9.57,42.12,13.8,9.0,0.03,6.74,22.95,0.03,0.11,0.09
5.56,11.67,8.02,8.47,5.4,11.35,0.07,3.57,27.08,0.0,0.84,0.13
8.48,18.17,5.28,10.62,4.97,5.02,0.15,2.97,26.27,0.04,0.47,0.19
5.72,14.48,5.47,12.4,5.52,4.38,0.15,3.27,25.0,0.05,0.46,0.15
6.54,16.81,5.06,9.5,4.58,4.54,0.14,3.09,26.17,0.03,0.58,0.07
10.83,34.66,5.01,9.71,4.57,4.26,0.15,4.23,28.25,0.03,1.0,0.14
13.35,44.95,8.9,18.12,8.43,7.5,0.17,5.55,24.55,0.38,1.86,0.43
15.67,27.18,10.04,12.72,4.23,3.75,0.04,3.3,31.75,0.04,0.63,0.25
14.61,29.85,1.97,18.2,10.99,8.52,0.53,6.94,23.9,0.2,1.92,0.21
16.99,37.87,3.05,20.56,13.25,13.2,0.23,6.42,19.13,0.26,2.86,0.26
16.31,41.38,2.77,20.7,13.14,10.75,0.27,6.36,17.31,0.23,1.84,0.21
16.23,41.54,3.95,23.21,15.22,12.73,0.26,5.93,17.5,0.24,1.79,0.19
17.64,46.04,4.42,28.07,18.17,15.93,0.26,4.6,15.07,0.28,2.36,0.28
18.93,50.36,4.19,24.39,16.02,12.61,0.28,5.05,17.65,0.32,3.21,0.31
20.05,48.6,4.7,26.0,17.26,11.89,0.3,5.06,18.73,1.08,8.65,8.65
16.63,36.37,4.05,23.21,15.32,21.08,0.22,5.45,18.43,0.5,2.8,1.61
19.7,44.03,4.15,21.7,14.62,13.74,0.25,5.47,16.26,0.37,3.24,0.35
11.93,16.09,4.73,22.14,15.24,19.37,0.25,4.96,20.46,0.36,4.2,0.6
13.21,26.26,4.5,20.22,14.07,10.32,0.27,6.21,15.7,0.39,4.02,0.25
17.97,40.97,5.45,26.02,17.84,11.15,0.28,6.88,15.88,0.68,4.67,0.69
12.14,26.59,4.39,20.54,14.0,9.09,0.26,6.46,14.86,0.42,2.55,0.27
